Id,CreationDate,PostId,RelatedPostId,LinkTypeId
1051903,1315179068,15202,15141,1
1051929,1315179178,15141,15202,1
1053330,1315197273,15207,13197,1
1053656,1315199764,15208,12546,1
1055432,1315220542,15224,961,1
1056008,1315228911,15224,14226,1
1060284,1315308781,15076,10001,1
1060735,1315316425,15266,12251,1
1060736,1315316784,12251,9071,1
1060837,1315318830,13952,13853,1
1062038,1315349037,12251,15266,1
1063764,1315379572,15285,15281,1
1065790,1315405924,15278,7208,1
1065791,1315405924,15278,3539,1
1065792,1315405924,15278,12415,1
1066793,1315424443,15283,5750,1
1069044,1315459629,15323,15197,1
1069270,1315461802,15326,13909,1
1069296,1315462800,15329,1844,1
1069422,1315465048,15333,15285,1
1072198,1315519289,15338,97,1
1073099,1315539039,15361,11887,1
1074475,1315557951,15368,1324,1
1080551,1315657439,13329,2121,1
1083852,1315729099,15427,15211,1
1093231,1315894002,15502,2748,1
1093782,1315902259,15510,10234,1
1096633,1315961997,15526,14088,1
1097084,1315970720,15530,6498,1
1098935,1315997351,15552,14500,1
1100286,1316017451,15567,11381,1
1100287,1316017451,15567,8844,1
1100288,1316017451,15567,11609,1
1101464,1316037205,15567,4756,1
1104065,1316074084,15392,13314,1
1104266,1316076165,15581,11659,1
1104492,1316077969,15597,7975,1
1104718,1316083734,15606,15597,1
1105119,1316090750,15584,9718,1
1107345,1316128521,15635,8148,1
1107396,1316129703,15635,15287,1
1108297,1316137933,15514,726,1
1108423,1316140238,15621,577,1
1109425,1316154607,15651,7975,1
1109576,1316156650,15649,15598,1
1109852,1316159459,15651,15322,1
1109853,1316159459,15651,15501,1
1110079,1316161842,15662,15021,1
1110855,1316174641,15670,138,1
1110856,1316174641,15670,75,1
1113057,1316222826,15651,13314,1
1116633,1316304379,15710,7308,1
1116984,1316314064,15701,15716,1
1117260,1316320579,15711,7004,1
1121761,1316402501,15740,11659,1
1121937,1316406690,15713,15104,1
1122688,1316417761,15713,298,1
1125314,1316474630,15596,8225,1
1125640,1316478754,15784,14399,1
1129641,1316535173,15649,8956,1
1130692,1316563203,15794,15168,1
1132243,1316589045,15784,4445,1
1132594,1316597024,15853,173,1
1134145,1316626417,15853,15770,1
1134596,1316639495,15888,5542,1
1137847,1316681853,173,15809,1
1140098,1316725591,15841,3038,1
1142599,1316765869,15974,15427,1
1142950,1316769678,15984,4551,1
1143276,1316772993,9731,13810,1
1143277,1316773073,15984,5750,1
1143278,1316773073,15984,13810,1
1143279,1316773073,15984,8300,1
1144430,1316790080,15995,15913,1
1145456,1316814619,16003,15958,1
1152282,1316937160,16013,3412,1
1153233,1316965142,16030,884,1
1153384,1316967306,16032,11887,1
1153810,1316977906,16032,15361,1
1155386,1317010199,16050,2131,1
1157413,1317041912,16065,15805,1
1160564,1317094635,16098,10,1
1161115,1317102107,16108,16054,1
1167716,1317215361,16146,14500,1
1169542,1317248186,11713,1576,1
1170418,1317260803,12643,15526,1
1172294,1317288656,16230,16117,1
1173295,1317303451,12197,16194,1
1180547,1317416490,16313,16287,1
1180548,1317416490,16313,3395,1
1182024,1317446687,16320,6791,1
1190275,1317577084,16375,16247,1
1195277,1317638270,16413,6916,1
1196678,1317654503,16428,1576,1
1199505,1317700796,16467,16312,1
1201156,1317720142,16485,7785,1
1201532,1317724026,16480,14500,1
1203008,1317737236,16502,13314,1
1207559,1317791819,16539,16524,1
1208285,1317798807,16542,11289,1
1208386,1317800777,16528,4252,1
1208862,1317807326,16540,4551,1
1209188,1317811723,16542,9220,1
1209864,1317818056,16552,5504,1
1210040,1317818770,16556,5700,1
1210041,1317818770,16556,2432,1
1210367,1317820844,16564,3294,1
1210943,1317823316,16574,4713,1
1212546,1317851948,16565,16331,1
1213372,1317866086,16583,25,1
1215299,1317887437,16605,13673,1
1216375,1317896509,16613,16567,1
1216901,1317903637,16604,15991,1
1217227,1317908429,16631,396,1
1217228,1317908429,16631,13148,1
1217254,1317908486,13148,16631,1
1217605,1317913965,13148,396,1
1218856,1317933921,16644,16641,1
1219307,1317938811,16646,16611,1
1219483,1317939164,16611,16646,1
1221234,1317960665,16487,15052,1
1221235,1317960665,16487,9735,1
1221836,1317966974,16601,4544,1
1222063,1317969396,16658,11856,1
1222289,1317972946,16665,9751,1
1223015,1317980766,16680,5845,1
1224591,1317999926,16692,16602,1
1224942,1318003012,16698,16689,1
1234018,1318153928,16749,13858,1
1237119,1318205247,16742,16497,1
1237170,1318205493,16497,16742,1
1238346,1318217515,16788,16780,1
1241272,1318257669,16816,3879,1
1242948,1318285484,16822,1444,1
1246624,1318337029,16873,125,1
1250850,1318407896,16907,6920,1
1251301,1318414558,16915,16545,1
1252227,1318428779,16921,884,1
1253453,1318447970,16939,5591,1
1256579,1318498656,16953,6033,1
1257455,1318515102,16958,16822,1
1257631,1318519439,16974,7948,1
1259432,1318562928,16988,15157,1
1259433,1318562928,16988,15463,1
1260409,1318573630,16988,15979,1
1260810,1318579222,17000,4220,1
1261811,1318591726,17017,16305,1
1262087,1318595867,17021,17006,1
1265113,1318656620,17039,15257,1
1268139,1318699328,17024,17022,1
1268565,1318702922,17005,4081,1
1270241,1318734296,17066,258,1
1270242,1318734296,17066,5987,1
1271068,1318749187,17073,8117,1
1271369,1318755298,17076,16968,1
1274321,1318800070,17096,17098,1
1276798,1318832979,17117,16915,1
1279124,1318854578,17117,6513,1
1280600,1318883729,17094,16780,1
1281301,1318898208,17175,15984,1
1281302,1318898208,17175,15584,1
1281303,1318898208,17175,16235,1
1284829,1318936350,17219,12546,1
1285530,1318944763,17229,17216,1
1288831,1318985924,17246,15776,1
1292782,1319034930,17294,16611,1
1295108,1319078407,17208,10309,1
1295109,1319078494,17208,575,1
1297260,1319113691,17334,373,1
1298311,1319124669,2679,17320,1
1298937,1319136144,17357,17349,1
1299388,1319147057,15982,17354,1
1305014,1319262046,17413,17407,1
1305040,1319262114,17407,17413,1
1308142,1319326542,17431,1826,1
1312068,1319407840,17468,16235,1
1312094,1319408496,17405,17300,1
1318445,1319515967,17510,17407,1
1318921,1319522053,17510,17468,1
1319797,1319532711,17510,6538,1
1321498,1319559017,17408,16998,1
1321749,1319562616,17407,17510,1
1322725,1319585146,17537,1337,1
1323626,1319596953,423,15739,1
1324652,1319607983,17468,17510,1
1325053,1319613055,17537,26,1
1326029,1319625473,17585,16381,1
1327480,1319649811,17603,14333,1
1327663,1319653705,12067,1601,1
1327664,1319653858,12067,11980,1
1328023,1319682216,17608,17405,1
1328314,1319699737,17604,17480,1
1328564,1319708790,17626,6916,1
1329607,1319793673,17685,267,1
1329757,1319805849,17687,17628,1
1330600,1319883294,17711,12907,1
1330755,1319889694,17710,9071,1
1331006,1319905738,17720,9334,1
1332190,1320014003,12067,7825,1
1332216,1320019688,17686,11653,1
1333301,1320108749,17737,8974,1
1333399,1320118823,17755,16708,1
1333520,1320130087,17800,17710,1
1333686,1320139059,17816,9913,1
1334079,1320179985,13654,485,1
1334324,1320202623,17827,124,1
1334325,1320202623,17827,15181,1
1334326,1320202623,17827,2476,1
1334327,1320202623,17827,14856,1
1334532,1320217671,17774,1337,1
1334562,1320219460,17850,10045,1
1335093,1320247522,17870,665,1
1335231,1320268175,17861,10727,1
1335232,1320268175,17861,9913,1
1335664,1320304225,17890,16008,1
1335750,1320311083,2504,2492,1
1336636,1320382966,17927,2086,1
1336637,1320382966,17927,7899,1
1337500,1320455573,17962,3038,1
1338066,1320505408,17978,17899,1
1338507,1320553899,17961,4551,1
1338508,1320553899,17961,7611,1
1338509,1320553899,17961,17480,1
1338510,1320553899,17961,577,1
1338878,1320588933,17978,614,1
1340035,1320666105,18058,17537,1
1340088,1320670339,18060,12140,1
1340508,1320709593,18073,12151,1
1340777,1320742324,18082,18058,1
1341182,1320763659,18052,8213,1
1341376,1320777598,18112,3943,1
1341561,1320790288,17850,4429,1
1341756,1320805548,7412,4451,1
1342623,1320859780,18155,2401,1
1342897,1320883088,18131,17243,1
1343004,1320890791,18184,15578,1
1343186,1320907434,18197,16437,1
1343352,1320922488,9885,13858,1
1343415,1320926324,18205,13797,1
1344590,1321018595,18166,4543,1
1344656,1321023847,18257,2504,1
1345192,1321084957,18286,9501,1
1345383,1321101211,18290,6314,1
1345435,1321105736,18300,18294,1
1346021,1321170924,18316,18300,1
1346126,1321179356,18284,12651,1
1346534,1321217343,11680,3559,1
1346923,1321251072,18076,7376,1
1347311,1321268094,18366,18215,1
1347685,1321287401,18378,13314,1
1348367,1321340426,18314,18375,1
1348798,1321355896,18430,7860,1
1348935,1321360006,18431,1495,1
1348955,1321363175,18428,13166,1
1349011,1321368647,18447,18378,1
1349398,1321389814,18468,5700,1
1350205,1321443371,18475,16921,1
1350206,1321443930,18497,18088,1
1350207,1321443930,18497,10905,1
1350208,1321443930,18497,14004,1
1350209,1321443930,18497,3539,1
1350210,1321443930,18497,4009,1
1350317,1321450498,18380,18330,1
1350544,1321478696,18510,18403,1
1351334,1321533028,18544,2181,1
1351371,1321535494,18550,5543,1
1351397,1321535548,5543,18550,1
1352899,1321648000,18621,18590,1
1353306,1321690135,18633,18615,1
1353564,1321706222,18638,18214,1
1353636,1321711792,18336,12651,1
1353637,1321711792,18336,18538,1
1353751,1321716650,18638,17068,1
1353994,1321734722,12205,7134,1
1354300,1321777002,18669,18668,1
1354398,1321784742,18657,18638,1
1355613,1321879379,18738,12398,1
1355614,1321879646,18738,8237,1
1355704,1321886313,18745,18657,1
1355730,1321886381,18657,18745,1
1356400,1321951080,18774,2007,1
1356502,1321960571,18781,577,1
1356574,1321966700,18590,18621,1
1356575,1321967092,18796,18336,1
1356654,1321972792,18781,18750,1
1356970,1322007753,18774,10001,1
1357140,1322024932,18816,6513,1
1357208,1322029898,18789,13086,1
1357623,1322052402,18844,298,1
1357624,1322052402,18844,10975,1
1358142,1322097004,18873,18848,1
1359000,1322155164,18911,18774,1
1359090,1322165677,18915,18693,1
1359271,1322178172,18913,15287,1
1359374,1322188776,18862,18864,1
1359854,1322205632,18929,8371,1
1360265,1322232181,18945,17545,1
1360611,1322253497,18975,18917,1
1360879,1322268826,18917,18975,1
1361106,1322280297,18911,18973,1
1361107,1322280420,18774,18911,1
1361441,1322325472,18971,577,1
1361582,1322351983,19006,18576,1
1361686,1322363818,18896,6,1
1362281,1322416390,19019,10079,1
1362707,1322452248,19048,9357,1
1363428,1322480097,19083,11385,1
1363429,1322480097,19083,8107,1
1363521,1322486086,18896,17825,1
1364126,1322550519,19102,4284,1
1364153,1322550799,19061,1826,1
1364253,1322553891,3238,9475,1
1364418,1322562731,19115,15979,1
1364444,1322562926,19115,9358,1
1364746,1322573838,19127,5444,1
1364768,1322574110,18426,19127,1
1365441,1322619836,19150,6865,1
1365725,1322646709,19173,17633,1
1365765,1322649213,19155,19014,1
1365801,1322650694,19120,2397,1
1366662,1322726473,19203,7959,1
1366663,1322726473,19203,7251,1
1367039,1322742614,19216,7112,1
1368198,1322836477,19275,18754,1
1368245,1322840253,19227,17785,1
1368527,1322881865,19291,19227,1
1369130,1322941269,19311,6538,1
1369131,1322941378,19311,18973,1
1369427,1322979667,4707,19300,1
1369517,1322984056,19322,18658,1
1369518,1322984056,19322,1856,1
1369611,1322987009,19316,11885,1
1369917,1323008305,19342,13056,1
1370081,1323020525,19351,19311,1
1370508,1323052286,19311,12386,1
1370621,1323062328,19367,13382,1
1370622,1323062328,19367,15011,1
1371276,1323112970,18451,7112,1
1371277,1323112970,18451,19216,1
1371495,1323127099,19406,17066,1
1371580,1323133502,19373,15585,1
1371581,1323133502,19373,577,1
1372313,1323174051,19403,14500,1
1372314,1323174051,19403,5747,1
1372315,1323174157,19403,13314,1
1373258,1323248295,19491,18434,1
1374190,1323316252,19534,539,1
1374304,1323323035,19537,10544,1
1374361,1323324672,19538,12029,1
1374566,1323340166,19236,19537,1
1375170,1323383961,19583,19265,1
1375513,1323406828,19591,16331,1
1375779,1323425317,19605,2358,1
1376188,1323440439,19620,9842,1
1376189,1323440439,19620,8000,1
1376691,1323492867,10544,19537,1
1376758,1323500927,19641,17229,1
1376759,1323500927,19641,17216,1
1377948,1323609221,19681,19675,1
1377974,1323609281,19675,19681,1
1378003,1323613459,19571,5344,1
1378004,1323613459,19571,15102,1
1378005,1323613459,19571,11209,1
1378006,1323613459,19571,4544,1
1378007,1323613459,19571,13166,1
1378008,1323613459,19571,14088,1
1378374,1323654565,19681,16219,1
1378852,1323689464,19706,1807,1
1379397,1323727654,19710,6619,1
1379877,1323759714,19705,10897,1
1379880,1323760215,608,2352,1
1379997,1323768058,19771,12053,1
1380050,1323768659,19771,19470,1
1380201,1323779651,19761,16230,1
1380358,1323788955,19783,10728,1
1380359,1323789180,19469,3676,1
1380736,1323825840,19795,19779,1
1381173,1323857136,17129,8019,1
1381179,1323857529,19827,13447,1
1381180,1323857609,8019,17129,1
1381948,1323920470,19856,31,1
1382006,1323924604,19836,1519,1
1382053,1323928590,19860,577,1
1382482,1323960982,3259,14153,1
1382777,1323990430,19889,1595,1
1382778,1323990430,19889,4759,1
1382779,1323990430,19889,8817,1
1382780,1323990430,19889,130,1
1382897,1324000141,19903,11009,1
1383057,1324012357,19905,6181,1
1383974,1324099645,19932,19891,1
1384269,1324129982,19945,14914,1
1384305,1324132624,19917,423,1
1384403,1324136291,19948,19857,1
1384758,1324150050,19925,19120,1
1385519,1324226098,19971,17110,1
1386836,1324347346,20021,8071,1
1387185,1324363487,20040,18973,1
1387247,1324368638,20040,19311,1
1387358,1324375314,20053,18882,1
1387359,1324375457,20030,20039,1
1387502,1324382372,20066,16802,1
1388212,1324428469,20088,19954,1
1388213,1324429124,20092,15536,1
1388214,1324429124,20092,15497,1
1388745,1324459594,20115,5960,1
1388766,1324460862,20108,18058,1
1389549,1324501795,20124,18112,1
1389551,1324502190,20151,19932,1
1389641,1324512825,20155,16800,1
1389642,1324512825,20155,18896,1
1389935,1324534279,20158,3121,1
1390291,1324561285,20158,7542,1
1390755,1324623546,20187,5090,1
1390824,1324633455,20135,10276,1
1392105,1324808565,19195,18988,1
1392126,1324812056,20196,9918,1
1392597,1324877487,20241,12281,1
1392650,1324879113,20243,1970,1
1392651,1324879113,20243,2008,1
1392652,1324879113,20243,2379,1
1392653,1324879113,20243,9693,1
1392797,1324899367,20247,20014,1
1393680,1324970628,20271,6720,1
1393742,1324978838,20271,12562,1
1393935,1325001138,20295,10478,1
1394395,1325057124,20297,170,1
1394402,1325057591,20297,485,1
1395465,1325162892,20366,6513,1
1397229,1325342198,20397,18480,1
1397638,1325396345,20385,5746,1
1398628,1325503102,20002,20452,1
1398731,1325515125,20503,1580,1
1398995,1325538735,20520,14721,1
1399398,1325569497,20425,20537,1
1399514,1325575769,20532,6920,1
1399544,1325576305,20544,20537,1
1399658,1325582526,20546,6455,1
1399793,1325590895,20553,13126,1
1399794,1325590895,20553,18434,1
1399836,1325593183,20534,2275,1
1399837,1325593183,20534,1875,1
1399907,1325598723,20553,18058,1
1400276,1325637975,20568,346,1
1400415,1325653503,20568,3372,1
1400416,1325653503,20568,134,1
1400544,1325664691,20581,20534,1
1400606,1325666040,20584,20414,1
1401616,1325741733,20623,16921,1
1402191,1325775081,20643,20554,1
1402743,1325833505,11590,20583,1
1402883,1325840304,20583,3559,1
1404437,1325963785,20735,13275,1
1404691,1325992770,20715,2597,1
1404696,1325992878,20715,9016,1
1404977,1326002805,20757,10643,1
1405093,1326012774,20752,18222,1
1406292,1326093547,20802,10787,1
1406697,1326109492,20835,8511,1
1406860,1326118980,20729,577,1
1407575,1326168741,20870,19788,1
1407608,1326170450,20862,11009,1
1408552,1326252470,20907,19572,1
1408635,1326259035,20882,10975,1
1409611,1326323833,20956,213,1
1409617,1326324141,20947,1133,1
1409618,1326324141,20947,9685,1
1409619,1326324141,20947,3526,1
1410091,1326348113,20977,8689,1
1410245,1326358183,20977,20945,1
1410246,1326358777,7757,806,1
1410341,1326361702,20992,6067,1
1410596,1326374077,20977,20946,1
1410961,1326391140,21020,7727,1
1410962,1326391140,21020,19459,1
1411243,1326421598,21011,20806,1
1411248,1326422256,9171,17581,1
1411402,1326432244,21024,4187,1
1411640,1326438002,20996,8661,1
1411641,1326438002,20996,14634,1
1413596,1326621271,19900,20241,1
1413635,1326623669,21117,17595,1
1413951,1326657039,21141,21075,1
1414597,1326699216,21167,12069,1
1414630,1326700035,21167,19576,1
1414855,1326716099,21179,2932,1
1415566,1326766557,21222,19216,1
1416302,1326816872,21265,19403,1
1416372,1326819777,20124,3943,1
1416415,1326821691,21271,8433,1
1416663,1326857850,21268,15565,1
1416761,1326861376,21241,19911,1
1416808,1326866225,20977,1337,1
1416812,1326866456,21282,16567,1
1417028,1326880296,20988,21268,1
1417037,1326881721,21268,20988,1
1418421,1326984705,18668,2504,1
1418445,1326990964,21362,21075,1
1419240,1327063481,21395,18896,1
1419284,1327065159,21420,20079,1
1420560,1327199095,21484,269,1
1421071,1327241711,18425,17,1
1421121,1327242927,21510,3586,1
1421265,1327251246,21530,20416,1
1421989,1327308149,21565,12484,1
1422109,1327314641,22,21439,1
1422121,1327315946,21549,21335,1
1422155,1327317681,21570,3921,1
1422227,1327322220,21574,19456,1
1423121,1327375734,21613,16390,1
1423122,1327375734,21613,17331,1
1423287,1327390832,21486,1337,1
1423344,1327394448,21627,3653,1
1423561,1327404666,18603,21139,1
1423685,1327409696,21641,10744,1
1423994,1327429020,21591,5808,1
1424008,1327431393,21658,21595,1
1424245,1327454168,21655,21040,1
1425748,1327538149,21747,21727,1
1425749,1327538149,21747,21658,1
1425750,1327538149,21747,21595,1
1426035,1327554980,21760,4700,1
1426083,1327556581,21748,15784,1
1426411,1327570240,21722,4708,1
1426439,1327573844,21736,11009,1
1426440,1327573844,21736,15713,1
1426496,1327579896,21771,20836,1
1427318,1327648272,21809,14108,1
1427699,1327669401,21831,21747,1
1428162,1327698044,21811,15958,1
1428700,1327755831,21811,20836,1
1428706,1327756154,21811,20295,1
1429007,1327778155,21893,21725,1
1429197,1327812079,21843,8689,1
1429198,1327812079,21843,11009,1
1429760,1327856659,21926,20988,1
1429761,1327856659,21926,20200,1
1429762,1327856659,21926,21268,1
1429763,1327856659,21926,20791,1
1430032,1327872786,21933,2691,1
1430091,1327876416,21920,21907,1
1430332,1327895737,21939,21946,1
1430580,1327913319,21809,18771,1
1431599,1327985606,22015,12558,1
1431971,1328008806,22021,21139,1
1431972,1328008806,22021,2272,1
1432310,1328024194,22034,2294,1
1432311,1328024568,22040,15670,1
1432312,1328024568,22040,138,1
1432509,1328034564,21997,22036,1
1432516,1328036072,22036,21271,1
1433221,1328082875,22059,16106,1
1434362,1328126321,22066,20452,1
1434363,1328126321,22066,20002,1
1434417,1328139018,22137,10963,1
1434418,1328139018,22137,21121,1
1435167,1328173377,22179,17320,1
1436000,1328235102,22210,15635,1
1436048,1328238331,22212,9342,1
1436058,1328240358,22212,12495,1
1436083,1328241537,22073,2467,1
1436084,1328241537,22073,5774,1
1436139,1328245561,22214,12262,1
1436140,1328245561,22214,11351,1
1436255,1328252556,22214,298,1
1437132,1328316412,22248,21350,1
1437525,1328350423,22258,22200,1
1437773,1328361350,22277,22258,1
