Id,PostTypeId,CreationDate,Score,ViewCount,OwnerUserId,AnswerCount,CommentCount,FavoriteCount,LastEditorUserId
625,2,1280116918,4,0,159,0,2,0,159
626,2,1280119120,5,0,30,0,3,0,0
627,2,1280120002,10,0,236,0,0,0,0
628,2,1280126427,16,0,0,0,3,0,0
631,1,1280131845,22,4341,88,4,0,9,0
632,2,1280132605,4,0,223,0,4,0,4856
633,1,1280136559,4,411,59,4,0,1,930
634,2,1280137605,7,0,5,0,0,0,5
635,2,1280137821,13,0,30,0,1,0,740
636,2,1280137837,1,0,88,0,4,0,88
637,2,1280139753,4,0,74,0,0,0,0
638,1,1280139875,8,771,59,4,0,4,88
640,2,1280140854,12,0,0,0,0,0,0
641,1,1280143253,4,1286,74,2,2,3,88
642,2,1280143399,1,0,59,0,0,0,0
643,1,1280143597,21,1582,7,7,2,7,88
644,2,1280143669,5,0,288,0,1,0,0
645,1,1280143733,11,2750,9426,4,1,9,88
646,2,1280143896,9,0,302,0,1,0,0
647,2,1280144047,-2,0,25,0,3,0,0
648,2,1280144049,13,0,68,0,7,0,0
650,2,1280144092,3,0,190,0,3,0,0
651,2,1280144345,2,0,25,0,1,0,0
652,1,1280144389,16,16577,9426,12,12,23,88
653,2,1280144570,4,0,190,0,0,0,0
654,2,1280144684,5,0,88,0,0,0,0
655,2,1280144993,2,0,315,0,2,0,315
656,2,1280145105,61,0,25,0,1,0,509
657,2,1280145225,3,0,315,0,0,0,0
658,2,1280145383,14,0,88,0,13,0,88
659,2,1280145508,2,0,317,0,1,0,0
660,1,1280145782,7,510,292,2,3,5,0
661,2,1280145969,7,0,319,0,0,0,0
662,2,1280146089,8,0,319,0,0,0,0
663,2,1280146160,17,0,319,0,2,0,0
664,2,1280146335,3,0,319,0,0,0,0
665,1,1280146637,39,11200,327,16,0,18,2645
667,2,1280146726,6,0,88,0,2,0,0
668,2,1280146752,4,0,319,0,0,0,0
669,2,1280146950,4,0,319,0,1,0,0
671,2,1280147116,7,0,302,0,0,0,0
672,1,1280147436,21,5405,333,8,2,6,509
673,2,1280147685,8,0,25,0,3,0,0
674,2,1280148336,4,0,0,0,2,0,0
675,2,1280148439,49,0,89,0,5,0,0
676,2,1280148573,2,0,288,0,0,0,0
677,2,1280148982,5,0,74,0,1,0,74
678,2,1280149200,3,0,81,0,0,0,81
680,2,1280149885,17,0,74,0,2,0,74
681,2,1280150023,2,0,279,0,0,0,0
682,2,1280150249,6,0,74,0,3,0,74
683,2,1280151254,2,0,223,0,0,0,223
684,2,1280151329,5,0,81,0,6,0,81
685,1,1280151620,-3,288,327,1,5,0,0
686,2,1280152717,8,0,339,0,1,0,0
687,2,1280152801,2,0,81,0,1,0,0
689,2,1280153578,7,0,0,0,0,0,0
691,2,1280154141,8,0,352,0,0,0,0
692,1,1280154588,9,332,72,2,0,2,88
693,2,1280155731,32,0,319,0,1,0,0
694,2,1280156679,66,0,74,0,1,0,74
695,2,1280157016,3,0,173,0,1,0,0
696,2,1280157759,1,0,173,0,0,0,0
697,2,1280159304,1,0,367,0,0,0,0
699,2,1280160118,7,0,352,0,0,0,0
700,2,1280161292,4,0,368,0,0,0,0
701,2,1280161449,2,0,369,0,1,0,0
702,2,1280162253,2,0,0,0,2,0,0
703,2,1280162845,3,0,251,0,0,0,0
704,2,1280163298,0,0,0,0,1,0,0
705,2,1280164068,4,0,0,0,3,0,0
706,2,1280166675,8,0,378,0,2,0,0
707,2,1280168396,4,0,188,0,6,0,0
708,2,1280169098,3,0,25692,0,1,0,509
709,2,1280173605,8,0,401,0,3,0,401
710,2,1280174075,3,0,196,0,0,0,0
711,2,1280174091,7,0,401,0,5,0,0
712,1,1280174302,12,1343,402,4,1,2,930
713,2,1280174655,3,0,0,0,1,0,0
714,2,1280176053,6,0,0,0,0,0,0
715,1,1280176945,2,594,130,1,0,0,442
717,2,1280178285,1,0,196,0,0,0,0
718,2,1280179418,5,0,25,0,1,0,0
720,2,1280180174,18,0,25,0,4,0,0
721,2,1280180444,4,0,251,0,0,0,0
722,2,1280180471,5,0,25,0,0,0,0
723,1,1280181607,7,1836,190,3,0,10,0
724,2,1280181670,9,0,251,0,0,0,930
725,1,1280182243,5,644,223,4,0,0,88
726,1,1280182838,124,34780,223,136,1,127,223
727,2,1280183037,61,0,223,0,2,0,0
728,2,1280183164,32,0,223,0,2,0,159
729,2,1280183786,74,0,159,0,6,0,461
730,2,1280183850,146,0,159,0,5,0,9007
731,2,1280184331,4,0,251,0,2,0,0
732,2,1280184684,57,0,251,0,4,0,380
733,2,1280184729,3,0,88,0,4,0,0
734,2,1280184906,2,0,88,0,3,0,0
735,2,1280186353,0,0,56,0,0,0,0
736,2,1280186659,3,0,300,0,0,0,0
737,2,1280186794,45,0,0,0,2,0,380
738,2,1280187499,46,0,188,0,1,0,795
739,2,1280187716,94,0,0,0,3,0,-1
741,2,1280188602,4,0,251,0,1,0,251
743,1,1280189606,4,441,210,2,0,0,0
744,2,1280191343,115,0,319,0,6,0,159
745,2,1280191345,2,0,0,0,0,0,0
746,2,1280191395,6,0,319,0,0,0,795
747,2,1280192442,5,0,144,0,0,0,0
748,2,1280192965,58,0,434,0,1,0,795
749,2,1280193020,11,0,339,0,2,0,339
750,2,1280193408,17,0,127,0,6,0,0
751,2,1280193593,4,0,127,0,1,0,0
752,2,1280193627,28,0,127,0,6,0,0
753,2,1280193724,78,0,127,0,1,0,603
754,2,1280193900,4,0,223,0,1,0,795
755,2,1280195052,36,0,183,0,1,0,183
757,2,1280195479,3,0,439,0,0,0,0
758,2,1280196023,6,0,190,0,0,0,0
759,2,1280196462,3,0,88,0,2,0,0
760,2,1280197484,14,0,442,0,4,0,442
761,2,1280197596,7,0,251,0,0,0,0
762,2,1280199843,5,0,214,0,0,0,0
763,2,1280199848,10,0,438,0,2,0,438
764,1,1280201360,12,1725,445,3,0,11,88
765,2,1280203002,8,0,442,0,1,0,442
766,2,1280203834,3,0,449,0,1,0,0
767,2,1280205117,83,0,447,0,7,0,447
768,2,1280205407,2,0,0,0,1,0,0
769,1,1280206008,2,247,327,2,4,1,0
770,1,1280206410,6,282,453,5,0,0,88
771,2,1280206978,0,0,88,0,0,0,0
772,2,1280207258,11,0,5,0,1,0,0
773,2,1280207394,9,0,447,0,0,0,0
774,2,1280207659,7,0,5,0,0,0,0
775,1,1280207694,9,1423,460,4,0,1,88
776,2,1280208313,2,0,5,0,0,0,0
777,2,1280208921,11,0,334,0,0,0,0
778,2,1280209175,8,0,447,0,1,0,509
779,1,1280209781,8,857,463,7,5,2,805
780,2,1280210118,9,0,172,0,1,0,172
781,2,1280210342,3,0,22,0,0,0,22
782,2,1280210557,3,0,223,0,0,0,223
783,2,1280210632,35,0,442,0,6,0,9007
784,2,1280210653,3,0,22,0,0,0,0
785,2,1280211031,15,0,447,0,0,0,795
786,2,1280211250,18,0,460,0,1,0,509
787,2,1280211642,3,0,460,0,1,0,0
788,2,1280211939,1,0,460,0,2,0,0
789,2,1280212714,4,0,447,0,1,0,930
790,1,1280213209,3,1540,228,2,3,0,0
791,2,1280213539,3,0,447,0,0,0,0
792,2,1280214208,4,0,88,0,0,0,0
793,2,1280214298,0,0,3807,0,0,0,0
794,2,1280214338,28,0,7620,0,2,0,7620
795,1,1280214491,-3,728,474,2,2,1,0
796,2,1280214862,19,0,442,0,1,0,442
797,2,1280215183,4,0,0,0,0,0,0
798,1,1280215308,21,28339,476,7,0,14,8
799,2,1280215594,7,0,447,0,2,0,0
800,2,1280215638,1,0,0,0,0,0,0
801,2,1280215831,2,0,210,0,2,0,0
802,2,1280216114,4,0,196,0,0,0,0
803,2,1280216201,2,0,257,0,0,0,0
804,2,1280216631,9,0,447,0,2,0,0
805,1,1280216635,2,551,0,2,0,2,8
806,1,1280217398,4,1793,59,3,1,3,0
807,2,1280217622,0,0,196,0,0,0,0
808,2,1280217882,6,0,482,0,2,0,795
809,2,1280218466,2,0,0,0,0,0,0
810,2,1280218663,7,0,25,0,3,0,25
811,2,1280218708,9,0,0,0,1,0,0
812,1,1280218782,6,942,223,2,1,6,223
813,2,1280218992,57,0,0,0,4,0,0
814,2,1280219213,4,0,0,0,0,0,0
815,2,1280219662,4,0,368,0,2,0,0
816,2,1280219695,4,0,56,0,0,0,159
817,2,1280219860,4,0,62,0,0,0,0
818,2,1280219862,1,0,480,0,1,0,509
819,2,1280220037,3,0,25,0,0,0,0
820,1,1280220159,0,125,488,2,1,1,88
821,2,1280220405,1,0,0,0,0,0,0
822,2,1280220645,2,0,247,0,1,0,0
823,2,1280220651,-7,0,25,0,8,0,0
824,2,1280220995,15,0,39,0,2,0,39
825,1,1280221477,22,5272,480,5,8,7,930
826,2,1280221577,4,0,215,0,0,0,2116
827,2,1280221590,13,0,5,0,6,0,0
828,2,1280221935,4,0,334,0,3,0,0
829,2,1280222137,3,0,491,0,0,0,0
830,2,1280222316,3,0,447,0,2,0,0
831,2,1280222367,1,0,494,0,0,0,0
832,2,1280223455,2,0,0,0,1,0,0
833,2,1280223875,8,0,495,0,1,0,495
834,1,1280223985,3,3981,498,3,3,3,3911
835,2,1280224668,9,0,62,0,2,0,0
836,2,1280225684,3,0,334,0,0,0,0
837,1,1280226340,0,1195,501,2,0,0,7290
838,2,1280226516,2,0,288,0,0,0,0
839,2,1280226831,4,0,39,0,0,0,39
840,2,1280226836,1,0,288,0,0,0,509
841,1,1280227082,14,1016,30,5,2,2,223
842,2,1280227172,5,0,88,0,2,0,0
843,2,1280227645,0,0,56,0,0,0,0
844,2,1280227734,3,0,0,0,1,0,0
845,2,1280228529,5,0,8,0,4,0,8
846,1,1280229053,1,437,503,1,1,0,8
847,1,1280229173,0,123,500,1,3,1,22468
848,2,1280229586,0,0,0,0,0,0,0
849,2,1280229753,21,0,485,0,4,0,485
850,2,1280230118,0,0,88,0,1,0,0
851,2,1280230446,4,0,8,0,0,0,0
852,1,1280231546,2,361,0,1,0,0,159
853,2,1280231730,1,0,74,0,0,0,0
854,2,1280231924,2,0,506,0,5,0,0
855,2,1280232320,1,0,8,0,0,0,0
856,1,1280233485,8,1655,506,3,0,1,506
857,2,1280233516,6,0,482,0,0,0,0
858,2,1280234028,1,0,485,0,2,0,7290
859,1,1280236040,11,1535,445,4,0,4,930
860,2,1280238703,4,0,511,0,2,0,159
861,2,1280241185,3,0,481,0,0,0,0
862,2,1280247802,16,0,159,0,4,0,1381
863,2,1280248181,4,0,196,0,0,0,0
864,2,1280250022,3,0,0,0,0,0,0
865,2,1280250416,0,0,401,0,2,0,401
866,1,1280250618,55,11646,455,3,3,39,159
867,2,1280251077,3,0,364,0,0,0,0
868,1,1280258134,3,792,9426,4,1,2,0
869,2,1280260167,2,0,196,0,1,0,0
870,1,1280260496,13,14181,520,1,4,7,520
871,1,1280261303,19,9102,520,4,1,5,0
872,2,1280262066,6,0,159,0,0,0,0
873,2,1280262245,1,0,251,0,0,0,0
874,2,1280262377,9,0,260,0,0,0,0
875,2,1280262577,16,0,163,0,1,0,0
876,2,1280267731,31,0,530,0,0,0,17230
877,1,1280269896,3,716,531,0,1,2,0
878,2,1280270952,38,0,0,0,6,0,380
879,2,1280273002,6,0,251,0,0,0,0
880,1,1280276140,6,392,223,1,2,4,223
881,1,1280276151,5,264,34,3,0,1,88
882,2,1280276507,4,0,223,0,0,0,223
883,2,1280279391,3,0,159,0,0,0,0
884,1,1280282054,28,1102,541,0,0,0,88
886,1,1280287919,9,1538,0,5,4,3,0
887,1,1280289741,3,723,213,6,1,2,449
889,2,1280290342,1,0,0,0,0,0,0
890,1,1280290383,2,913,0,2,1,0,88
893,2,1280292494,12,0,236,0,2,0,0
894,2,1280292571,22,0,1356,0,3,0,1356
895,2,1280292626,2,0,8,0,0,0,0
897,1,1280295152,8,2528,284,1,0,4,88
898,1,1280296147,5,725,5,6,1,6,0
899,1,1280296398,11,860,219,4,3,1,686
900,2,1280296629,1,0,0,0,0,0,0
901,2,1280296789,1,0,11,0,0,0,0
902,2,1280296906,2,0,247,0,1,0,247
903,2,1280297195,3,0,11,0,0,0,0
904,2,1280297798,7,0,549,0,2,0,0
905,2,1280299037,9,0,549,0,1,0,0
908,2,1280300290,6,0,88,0,3,0,0
909,2,1280301878,2,0,364,0,1,0,0
910,2,1280302173,3,0,88,0,6,0,0
911,2,1280302358,3,0,549,0,1,0,0
912,2,1280302621,1,0,549,0,0,0,0
913,1,1280304907,3,600,59,8,2,1,88
914,2,1280305301,3,0,88,0,0,0,88
915,2,1280305478,3,0,247,0,0,0,247
916,2,1280305913,4,0,287,0,2,0,0
917,2,1280307672,5,0,287,0,5,0,0
918,2,1280307878,3,0,251,0,2,0,251
919,2,1280308448,1,0,287,0,0,0,0
920,1,1280308509,4,653,559,1,0,2,805
922,2,1280309327,2,0,251,0,1,0,0
924,1,1280309784,6,719,559,7,2,2,8
925,2,1280310056,0,0,0,0,0,0,0
926,2,1280310228,5,0,287,0,6,0,287
927,1,1280310229,17,778,319,6,0,13,88
928,1,1280311071,5,2162,1356,3,3,1,88
929,1,1280311182,0,191,560,1,4,1,0
930,2,1280311511,1,0,88,0,2,0,0
931,2,1280312266,4,0,561,0,2,0,0
932,2,1280312306,3,0,0,0,0,0,0
933,2,1280312470,2,0,561,0,0,0,0
934,2,1280312700,6,0,511,0,4,0,511
935,2,1280313369,1,0,39,0,1,0,39
936,2,1280316164,2,0,253,0,1,0,0
937,2,1280316840,7,0,251,0,0,0,0
938,2,1280321012,1,0,0,0,1,0,0
939,1,1280321013,3,556,559,1,2,1,8
940,2,1280321425,7,0,87,0,0,0,87
941,2,1280322723,6,0,251,0,0,0,0
942,1,1280322803,15,1955,75,3,0,11,223
943,2,1280323874,2,0,279,0,0,0,0
944,1,1280324746,1,168,0,3,5,0,0
945,2,1280324953,2,0,334,0,0,0,0
946,1,1280325029,2,633,569,2,0,0,0
947,2,1280325075,5,0,287,0,1,0,0
948,2,1280325256,1,0,287,0,2,0,0
949,1,1280325542,15,1880,511,2,9,4,2970
950,2,1280330924,1,0,99,0,12,0,0
951,1,1280335691,6,574,172,3,0,0,0
952,1,1280339155,3,322,513,2,2,0,183
953,2,1280340032,1,0,183,0,0,0,0
954,2,1280340694,4,0,183,0,0,0,0
955,1,1280345103,0,1267,175,1,6,0,88
956,2,1280347589,10,0,25,0,1,0,25
957,2,1280348144,0,0,25,0,2,0,0
958,2,1280354155,1,0,183,0,0,0,0
959,2,1280354461,2,0,183,0,0,0,0
960,2,1280358338,2,0,88,0,0,0,0
961,1,1280358456,10,1991,582,2,0,7,88
962,2,1280358639,10,0,223,0,1,0,13465
963,2,1280362559,3,0,339,0,2,0,339
964,1,1280363316,3,393,438,6,0,1,159
965,2,1280364394,4,0,56,0,1,0,0
966,2,1280370157,2,0,334,0,2,0,0
967,2,1280371853,23,0,215,0,4,0,4479
968,2,1280372238,58,0,1356,0,3,0,0
969,2,1280373913,7,0,144,0,0,0,795
970,2,1280374901,1,0,247,0,0,0,0
971,2,1280374909,10,0,339,0,3,0,0
972,2,1280375034,1,0,566,0,0,0,0
973,1,1280376148,16,4214,223,5,2,12,223
975,2,1280378690,2,0,8,0,0,0,0
977,1,1280382233,2,373,210,3,0,1,0
978,2,1280382667,3,0,8,0,0,0,0
980,1,1280383460,4,3839,0,6,7,4,159
981,2,1280384109,6,0,8,0,11,0,8
982,2,1280384282,6,0,6,0,3,0,0
983,2,1280384813,2,0,6,0,1,0,0
984,2,1280384956,1,0,601,0,1,0,0
986,2,1280388056,3,0,419,0,0,0,0
990,2,1280389415,4,0,3807,0,1,0,0
991,2,1280389539,1,0,603,0,0,0,0
992,2,1280389824,1,0,603,0,0,0,0
993,2,1280390241,6,0,506,0,2,0,506
994,2,1280390417,6,0,0,0,0,0,0
995,2,1280390538,3,0,0,0,0,0,0
996,2,1280391221,13,0,603,0,0,0,603
997,2,1280393411,9,0,25,0,2,0,25
998,2,1280397991,0,0,3807,0,0,0,0
999,2,1280399623,3,0,0,0,0,0,0
1000,2,1280399985,4,0,549,0,0,0,0
1001,1,1280400407,3,1036,608,3,6,2,88
1003,2,1280401141,8,0,36,0,0,0,28791
1004,2,1280401172,10,0,88,0,6,0,88
1005,2,1280401311,10,0,36,0,1,0,0
1006,2,1280402537,4,0,419,0,0,0,0
1008,2,1280403542,1,0,419,0,1,0,0
1009,2,1280405377,3,0,419,0,0,0,0
1010,2,1280409625,8,0,8,0,0,0,0
1011,2,1280409662,4,0,378,0,1,0,0
1012,1,1280410197,0,538,196,2,3,1,196
1013,2,1280411220,1,0,56,0,2,0,56
1014,2,1280411664,8,0,614,0,0,0,0
1015,1,1280412235,7,699,108,2,2,2,930
1016,1,1280412272,8,4921,614,5,0,5,8
1018,2,1280413813,2,0,88,0,0,0,190
1019,2,1280413964,2,0,88,0,3,0,88
1020,2,1280414128,2,0,88,0,0,0,88
1021,2,1280414301,2,0,88,0,0,0,0
1023,1,1280415848,7,692,74,2,1,4,0
1024,2,1280417112,3,0,378,0,0,0,0
1025,2,1280418346,4,0,3807,0,1,0,3807
1026,2,1280419215,24,0,159,0,6,0,0
1027,2,1280421849,0,0,0,0,3,0,0
1028,1,1280422520,10,3899,608,4,0,8,3911
1029,2,1280428958,3,0,183,0,0,0,0
1030,2,1280433188,6,0,530,0,0,0,0
1031,2,1280438951,6,0,223,0,4,0,223
1032,2,1280448290,2,0,531,0,0,0,0
1033,2,1280454542,0,0,0,0,0,0,0
1035,2,1280454850,4,0,419,0,0,0,0
1036,2,1280455417,14,0,557,0,2,0,0
1038,2,1280463078,1,0,1356,0,0,0,0
1039,2,1280463345,4,0,319,0,0,0,0
1040,1,1280471057,1,759,168,3,3,1,168
1041,2,1280471919,2,0,0,0,1,0,0
1043,2,1280475426,1,0,601,0,0,0,0
1044,2,1280475808,5,0,319,0,1,0,0
1045,1,1280477214,3,427,0,1,1,5,0
1046,2,1280480322,5,0,253,0,0,0,0
1047,1,1280480457,13,4458,614,1,0,1,0
1048,2,1280481009,8,0,247,0,2,0,0
1049,2,1280481024,7,0,0,0,1,0,0
1050,2,1280491245,9,0,1356,0,3,0,0
1051,2,1280495743,5,0,251,0,6,0,251
1052,1,1280500686,10,3519,0,2,0,6,0
1053,1,1280508712,17,1552,172,11,1,11,8
1054,1,1280509151,4,508,172,2,0,1,22047
1055,2,1280509688,20,0,159,0,2,0,159
1056,2,1280511713,10,0,251,0,0,0,0
1057,2,1280513144,2,0,251,0,0,0,0
1058,2,1280513286,9,0,251,0,0,0,930
1059,2,1280526543,25,0,183,0,0,0,9007
1060,1,1280540387,6,958,339,1,0,2,183
1061,2,1280541844,11,0,603,0,4,0,3911
1062,1,1280557153,4,713,368,2,1,2,88
1063,1,1280557755,5,11865,353,2,0,2,2116
1064,2,1280561772,51,0,253,0,2,0,74
1065,2,1280562365,6,0,601,0,1,0,2116
1066,1,1280571626,1,268,634,1,5,0,930
1068,2,1280573456,4,0,493,0,8,0,493
1069,2,1280576840,4,0,39,0,4,0,39
1070,2,1280578623,4,0,251,0,3,0,251
1072,2,1280582575,4,0,603,0,3,0,0
1073,2,1280583239,12,0,638,0,4,0,0
1074,2,1280584901,2,0,638,0,1,0,0
1079,2,1280615194,4,0,87,0,1,0,87
1080,2,1280616808,1,0,572,0,0,0,0
1081,1,1280618163,3,556,144,1,2,1,930
1082,1,1280634528,3,651,0,1,0,2,0
1083,2,1280635011,3,0,603,0,0,0,603
1084,1,1280635682,4,667,642,1,0,0,159
1086,2,1280636968,6,0,159,0,2,0,159
1087,2,1280641879,7,0,643,0,0,0,8
1088,2,1280643382,18,0,643,0,0,0,0
1089,2,1280643678,7,0,643,0,0,0,795
1090,2,1280643928,7,0,643,0,0,0,1381
1091,2,1280657671,2,0,0,0,0,0,0
1092,2,1280659287,2,0,251,0,0,0,0
1093,1,1280673075,2,386,647,2,2,0,3911
1094,2,1280673529,2,0,0,0,11,0,0
1095,1,1280674333,0,215,282,1,1,0,3911
1097,2,1280686830,44,0,438,0,10,0,7290
1098,2,1280693053,3,0,647,0,1,0,0
1099,1,1280695222,6,1409,588,6,3,3,183
1100,2,1280697400,8,0,30,0,0,0,0
1101,2,1280699380,3,0,485,0,0,0,0
1102,2,1280708076,0,0,0,0,2,0,0
1103,2,1280709998,4,0,215,0,0,0,7290
1104,2,1280710707,15,0,17,0,0,0,0
1106,2,1280714314,4,0,88,0,0,0,88
1107,2,1280714610,1,0,0,0,0,0,0
1108,2,1280717730,4,0,442,0,0,0,0
1109,2,1280719475,7,0,495,0,0,0,0
1110,2,1280720195,3,0,1356,0,0,0,0
1111,2,1280728427,5,0,302,0,0,0,0
1112,1,1280731135,11,5715,652,7,9,6,88
1113,2,1280732195,18,0,442,0,1,0,159
1114,2,1280733611,7,0,495,0,1,0,0
1115,1,1280737717,-2,973,474,3,3,0,183
1116,2,1280737777,3,0,0,0,1,0,0
1117,2,1280738624,0,0,419,0,0,0,0
1118,2,1280738629,0,0,0,0,3,0,0
1119,2,1280738988,2,0,0,0,0,0,0
1120,2,1280739333,2,0,0,0,0,0,0
1121,2,1280739453,0,0,162,0,1,0,162
1122,2,1280739949,5,0,419,0,0,0,7290
1123,1,1280740088,2,323,0,4,0,0,88
1124,2,1280740504,0,0,334,0,0,0,0
1125,2,1280740514,1,0,0,0,0,0,0
1126,1,1280741352,10,387,660,10,5,5,0
1127,2,1280742923,1,0,187,0,0,0,0
1128,2,1280743035,5,0,334,0,2,0,0
1129,2,1280743210,1,0,187,0,0,0,0
1130,1,1280745855,4,467,474,1,0,0,183
1131,2,1280746376,4,0,8,0,0,0,0
1132,2,1280747774,4,0,8,0,1,0,0
1133,1,1280747982,6,6064,287,3,2,2,0
1134,2,1280748511,4,0,5,0,0,0,0
1135,2,1280749091,3,0,5,0,0,0,0
1136,2,1280749460,1,0,5,0,2,0,0
1137,2,1280751423,0,0,0,0,0,0,0
1138,2,1280751652,1,0,59,0,0,0,0
1140,2,1280752282,4,0,665,0,0,0,615
1141,2,1280752541,4,0,665,0,0,0,665
1142,1,1280752647,36,11691,667,11,5,30,0
1144,2,1280753281,1,0,666,0,2,0,0
1145,2,1280753600,1,0,666,0,0,0,0
1146,2,1280753641,3,0,668,0,1,0,0
1147,2,1280755417,4,0,0,0,5,0,0
1148,2,1280757027,4,0,33,0,5,0,0
1149,1,1280760152,41,3390,0,8,2,20,0
1150,2,1280761149,36,0,159,0,3,0,159
1151,2,1280762762,10,0,251,0,2,0,17230
1152,2,1280763106,1,0,196,0,0,0,0
1153,2,1280768096,29,0,159,0,8,0,159
1154,2,1280768193,9,0,251,0,0,0,2921
1155,2,1280773232,1,0,672,0,0,0,0
1156,2,1280773717,1,0,253,0,0,0,0
1157,2,1280774753,4,0,11,0,0,0,615
1158,2,1280774972,5,0,159,0,0,0,0
1159,2,1280775270,1,0,251,0,0,0,0
1160,1,1280775777,1,387,253,2,6,4,88
1161,2,1280778550,4,0,159,0,0,0,0
1162,2,1280788007,2,0,251,0,0,0,0
1164,1,1280792974,50,2732,438,12,3,30,438
1165,2,1280795233,1,0,5,0,0,0,0
1166,2,1280797556,8,0,223,0,0,0,223
1169,1,1280809209,5,710,364,1,0,4,364
1170,2,1280809378,40,0,319,0,5,0,0
1171,2,1280809800,10,0,449,0,5,0,0
1172,2,1280812324,11,0,449,0,0,0,0
1173,1,1280813798,13,1765,8,7,5,7,11633
1174,1,1280814859,20,18749,634,8,0,15,805
1175,2,1280814922,1,0,495,0,3,0,495
1176,2,1280815143,8,0,334,0,7,0,0
1177,2,1280816094,5,0,8,0,0,0,0
1178,2,1280816503,5,0,378,0,1,0,0
1179,2,1280816793,1,0,199,0,2,0,0
1180,2,1280817556,2,0,319,0,2,0,0
1181,2,1280818364,9,0,339,0,2,0,0
1182,2,1280819296,6,0,364,0,6,0,8
1183,2,1280819955,2,0,88,0,5,0,0
1184,1,1280824008,3,1199,573,2,0,1,88
1185,2,1280826238,20,0,8,0,3,0,0
1186,2,1280827051,2,0,632,0,0,0,0
1187,2,1280827496,2,0,39,0,1,0,39
1188,2,1280834815,1,0,61,0,0,0,0
1189,2,1280835450,3,0,61,0,0,0,0
1190,2,1280836293,1,0,686,0,0,0,0
1191,2,1280836621,1,0,686,0,0,0,0
1192,2,1280836830,0,0,686,0,0,0,686
1193,2,1280837277,1,0,686,0,1,0,174
1194,1,1280837997,29,5877,11,13,17,27,11
1195,1,1280838214,5,237,687,1,1,0,0
1196,2,1280838383,15,0,666,0,0,0,0
1197,2,1280839160,6,0,303,0,0,0,0
1198,2,1280841562,6,0,666,0,3,0,666
1199,2,1280842222,4,0,5,0,0,0,5
1200,2,1280842360,6,0,0,0,1,0,0
1201,2,1280843409,1,0,666,0,0,0,0
1202,1,1280844573,2,361,608,3,0,1,0
1203,2,1280845411,4,0,196,0,2,0,196
1204,2,1280845514,0,0,287,0,0,0,287
1205,1,1280847408,4,3157,366,1,2,1,0
1206,2,1280849768,9,0,159,0,11,0,159
1207,1,1280853133,15,3766,667,4,0,21,0
1210,2,1280856419,9,0,485,0,4,0,0
1211,2,1280858729,3,0,521,0,0,0,0
1212,2,1280863401,10,0,25692,0,1,0,0
1213,2,1280863733,47,0,25692,0,1,0,2981
1214,2,1280871662,17,0,159,0,6,0,159
1215,1,1280871711,2,139,698,2,0,0,88
1216,2,1280873542,3,0,159,0,2,0,159
1217,2,1280873801,8,0,183,0,1,0,0
1218,2,1280875872,0,0,0,0,0,0,0
1219,2,1280881214,8,0,702,0,0,0,0
1220,2,1280881254,3,0,8,0,0,0,8
1221,2,1280882361,7,0,521,0,0,0,521
1222,2,1280884064,5,0,521,0,4,0,0
1223,1,1280887355,11,3783,127,3,11,7,127
1224,1,1280889483,2,153,0,1,3,0,930
1225,2,1280890531,3,0,686,0,0,0,0
1226,2,1280893693,3,0,319,0,0,0,0
1228,1,1280894730,8,286,588,5,2,1,88
1229,2,1280896328,3,0,442,0,0,0,0
1230,2,1280896332,4,0,358,0,1,0,0
1231,2,1280897525,1,0,8,0,0,0,0
1232,2,1280897770,1,0,210,0,0,0,0
1233,2,1280899092,1,0,0,0,1,0,0
1234,2,1280899927,3,0,603,0,3,0,603
1235,2,1280900856,4,0,5,0,1,0,5
1236,2,1280901741,1,0,124,0,1,0,0
1237,2,1280903532,1,0,196,0,0,0,196
1238,2,1280904447,1,0,729,0,2,0,0
1240,2,1280905873,2,0,334,0,0,0,0
1241,1,1280906007,10,1608,684,5,2,4,159
1243,2,1280906651,1,0,732,0,2,0,0
1244,2,1280907460,2,0,732,0,0,0,13091
1245,2,1280908313,9,0,334,0,3,0,0
1246,2,1280908511,5,0,279,0,0,0,0
1247,2,1280908599,6,0,601,0,0,0,0
1248,2,1280908650,2,0,279,0,0,0,0
1249,1,1280909096,5,425,168,3,6,1,3911
1251,2,1280910566,15,0,8,0,4,0,8
1252,1,1280911189,22,5329,59,4,1,30,88
1253,1,1280911984,6,267,738,2,1,0,930
1254,2,1280914203,14,0,253,0,1,0,0
1255,2,1280914542,2,0,303,0,2,0,303
1256,1,1280914769,5,757,196,3,4,2,0
1257,1,1280916292,1,129,0,2,1,0,0
1258,2,1280916743,7,0,287,0,0,0,0
1259,2,1280917797,4,0,743,0,0,0,0
1260,2,1280918122,0,0,253,0,0,0,0
1261,1,1280920010,3,213,287,2,4,0,0
1262,2,1280920763,2,0,0,0,0,0,0
1263,2,1280921430,3,0,88,0,7,0,88
1264,2,1280921482,11,0,447,0,1,0,0
1265,2,1280921708,2,0,643,0,1,0,0
1266,1,1280923267,10,7210,253,4,3,9,0
1268,1,1280926264,10,2056,170,5,4,8,223
1269,2,1280927402,2,0,223,0,1,0,0
1270,1,1280927523,3,426,749,1,0,1,0
1271,2,1280927797,4,0,485,0,3,0,485
1272,1,1280928619,0,256,0,2,0,0,0
1273,2,1280930068,3,0,666,0,3,0,666
