Id,Reputation,CreationDate,Views,UpVotes,DownVotes
1284,21,1284518649,2,0,0
1287,133,1284530964,6,1,0
1290,38,1284540039,30,2,0
1291,303,1284549146,214,15,0
1292,101,1284552571,2,0,0
1293,101,1284559020,0,0,0
1294,101,1284571802,0,0,0
1295,101,1284574106,0,0,0
1296,101,1284574232,0,0,0
1297,101,1284574352,0,0,0
1298,101,1284575137,0,0,0
1299,101,1284576885,2,0,0
1300,101,1284578766,0,1,0
1302,101,1284580033,0,0,0
1303,11,1284580997,2,0,0
1305,101,1284582969,1,0,0
1306,101,1284588275,0,0,0
1307,4128,1284591659,5025,600,10
1308,101,1284591713,1,0,0
1309,101,1284592405,0,0,0
1311,101,1284593236,1,0,0
1312,101,1284593786,0,4,0
1313,141,1284595029,3,1,0
1314,76,1284596998,6,3,0
1315,101,1284599405,3,0,0
1316,178,1284608781,18,2,0
1318,101,1284613432,1,1,0
1319,101,1284614873,2,1,0
1320,330,1284623024,67,73,0
1321,101,1284623193,1,5,0
1322,101,1284624055,0,0,0
1323,101,1284627268,1,14,0
1324,36,1284633692,3,0,0
1327,179,1284641551,26,147,0
1328,101,1284643383,0,0,0
1329,1665,1284643977,335,91,5
1330,106,1284645736,2,0,0
1331,101,1284646795,0,0,0
1334,81,1284653718,6,0,0
1336,31,1284668865,1,0,0
1342,106,1284712303,7,0,0
1343,101,1284713462,58,0,0
1344,101,1284734616,3,3,0
1345,101,1284736824,2,2,0
1346,101,1284738167,0,0,0
1347,1775,1284746321,126,58,0
1349,173,1284769012,36,23,0
1351,572,1284777598,171,185,0
1352,5859,1284778508,783,595,7
1354,106,1284795937,2,0,0
1355,286,1284796988,26,23,0
1356,745,1279551556,129,115,1
1357,101,1284805113,1,3,0
1358,1,1284810821,0,0,0
1364,163,1284875389,9,0,0
1366,31,1284889678,3,0,0
1367,101,1284892482,0,0,0
1368,101,1284897082,10,2,0
1371,202,1284918960,74,15,0
1375,101,1284949673,0,23,0
1376,101,1284960247,6,0,0
1377,101,1284963471,2,1,0
1378,327,1284972383,29,35,0
1380,101,1284993803,1,34,0
1381,3533,1284994456,299,910,34
1384,101,1285031895,0,1,0
1387,126,1285060848,8,0,0
1389,262,1285063933,41,5,0
1390,10476,1285066714,1165,602,34
1392,110,1285081788,22,6,0
1393,182,1285088830,72,9,5
1395,172,1285091083,34,1,0
1396,46,1285117587,1,0,0
1397,258,1285127822,17,2,0
1398,101,1285136647,0,0,0
1399,101,1285137964,1,1,0
1400,101,1285142725,0,0,0
1402,101,1285164674,0,0,0
1403,101,1285180830,14,0,0
1409,101,1285249209,0,0,0
1410,16,1285267296,1,0,0
1411,165,1285286972,5,3,0
1413,101,1285302897,0,2,0
1414,139,1285313231,2,0,0
1416,101,1285318225,0,0,0
1417,51,1285324464,3,1,0
1419,101,1285402266,0,1,0
1421,208,1285457305,10,4,0
1422,270,1285457786,20,8,0
1423,101,1285475270,1,0,0
1424,51,1285489604,1,0,0
1426,101,1285519667,1,1,0
1434,299,1285596176,55,18,0
1435,111,1285638268,16,0,0
1436,443,1285639373,22,1,0
1437,101,1285646549,0,1,0
1439,133,1285664541,26,0,0
1440,101,1285670039,0,0,0
1441,31,1285671643,4,0,0
1442,101,1285674388,0,0,0
1443,672,1285674618,91,149,0
1445,278,1285681519,33,41,0
1446,1,1285684776,3,0,0
1448,111,1285716664,1,5,0
1451,193,1285762962,23,4,0
1455,101,1285801830,1,0,0
1456,265,1285822243,36,8,0
1457,101,1285823517,1,0,0
1458,108,1285825431,26,22,0
1459,143,1285826568,11,0,0
1460,101,1285828300,1,0,0
1462,101,1285839692,0,0,0
1463,123,1285840046,3,12,0
1464,21,1285841001,1,0,0
1465,101,1285857123,0,4,0
1466,114,1285863712,10,19,1
1467,101,1285875734,0,0,0
1468,101,1285880692,0,0,0
1472,101,1285909475,0,0,0
1474,118,1285918362,3,6,0
1475,347,1285922077,12,10,2
1479,41,1285933892,6,0,0
1480,101,1285937636,0,0,0
1483,101,1285970057,1,2,0
1486,101,1286011076,0,0,0
1487,101,1286012798,0,0,0
1488,101,1286018810,2,0,0
1489,141,1286019117,2,0,0
1490,198,1286029577,16,1,0
1493,101,1286101522,0,0,0
1494,101,1286110310,3,0,0
1495,111,1286151850,11,0,0
1496,559,1286154546,114,49,0
1497,131,1286163611,3,2,0
1498,101,1286170291,0,0,0
1499,1282,1286171567,146,189,1
1500,101,1286179760,0,0,0
1501,181,1286196030,15,0,0
1503,6,1286229155,0,0,0
1504,73,1286245272,5,1,0
1505,121,1286248519,3,0,0
1508,101,1286259012,6,0,0
1510,101,1286281527,0,0,0
1512,148,1286335301,27,3,0
1513,809,1286365446,84,12,3
1514,111,1286366683,22,3,0
1515,232,1286369789,29,24,0
1516,128,1286419605,5,1,0
1517,101,1286420646,3,1,0
1518,101,1286423816,0,12,0
1520,153,1286448169,3,2,0
1522,118,1286455533,4,0,0
1524,101,1286500450,2,0,0
1525,101,1286516075,2,0,0
1526,21,1286524242,13,1,0
1531,234,1286542365,26,2,0
1533,101,1286604965,3,3,0
1537,288,1286642176,30,10,1
1538,370,1286648959,25,37,0
1539,111,1286659356,3,0,0
1540,1794,1286662039,129,70,4
1542,148,1286707027,36,38,0
1543,101,1286708352,5,6,0
1545,48,1286737345,5,1,0
1548,101,1286777585,0,3,0
1549,1067,1286792456,93,7,8
1553,156,1286817371,0,5,0
1555,101,1286846453,1,0,0
1558,95,1286866454,6,1,0
1560,101,1286872156,0,2,0
1563,101,1286884921,0,0,0
1564,122,1286894936,19,5,0
1566,355,1286901847,23,10,0
1569,3015,1286939106,188,151,2
1571,101,1286947187,0,3,0
1573,673,1286955433,162,26,0
1574,118,1286962747,3,0,0
1576,101,1286964355,0,2,0
1577,101,1286983022,4,39,0
1578,101,1286985269,0,0,0
1580,101,1287003164,2,1,0
1582,101,1287013195,0,0,0
1583,352,1287037762,55,12,4
1585,198,1287050227,31,0,0
1586,139,1287052232,7,32,0
1590,101,1287085290,0,0,0
1591,101,1287101617,8,32,0
1592,101,1287110540,0,3,0
1595,106,1287129091,0,1,0
1596,101,1287133091,0,0,0
1598,13,1287140655,2,0,0
1599,101,1287144941,0,0,0
1600,56,1287145322,1,1,0
1603,26,1287164614,9,0,0
1607,131,1287272193,2,0,0
1609,21,1287302756,6,0,0
1611,155,1287334019,7,18,0
1612,101,1287341416,0,0,0
1614,37,1287361848,19,29,0
1615,6,1287378645,1,0,0
1616,101,1287399141,0,3,0
1618,204,1287405880,44,17,0
1620,238,1287432745,1,4,0
1622,101,1287441648,3,0,0
1623,156,1287445136,9,3,0
1626,21,1287468019,2,0,0
1627,66,1287469671,6,0,0
1629,101,1287484778,3,0,0
1633,101,1287506479,1,0,0
1636,362,1287534156,45,12,0
1637,72,1287534286,13,0,0
1640,290,1287539440,31,24,1
1641,18,1287539632,3,1,0
1643,615,1287546229,122,195,0
1644,101,1287549712,0,0,0
1645,83,1287555923,18,6,0
1647,21,1287563915,11,0,0
1649,6,1287574662,6,0,0
1654,101,1287606494,0,0,0
1655,126,1287628478,3,0,0
1657,1058,1287643397,204,44,6
1658,101,1287648923,9,29,0
1659,101,1287649858,0,0,0
1660,1,1287654139,0,0,0
1663,147,1287690510,46,5,0
1666,11,1287704339,2,0,0
1667,101,1287706541,1,0,0
1670,1589,1287726647,209,35,0
1673,101,1287731570,5,2,0
1675,101,1287758435,1,0,0
1678,101,1287769376,0,8,0
1679,3536,1287784807,382,164,8
1680,11,1287792347,3,0,0
1681,133,1287803120,12,2,0
1683,106,1287821878,3,1,0
1686,101,1287835109,0,1,0
1689,82,1287868491,37,19,0
1691,101,1287882500,2,1,0
1692,101,1287882705,0,0,0
1694,176,1287918105,5,0,0
1698,1,1287949976,2,0,0
1699,58,1287960211,20,1,0
1700,108,1287960478,3,1,0
1701,101,1287963701,0,0,0
1704,31,1287993913,4,0,0
1706,124,1288016473,33,0,0
1709,1094,1286923032,230,160,5
1716,176,1288077021,16,1,0
1720,441,1288131055,65,38,0
1723,1,1288143627,2,0,0
1724,123,1288145288,11,14,0
1725,73,1288155203,17,7,0
1727,61,1288161551,7,0,0
1730,101,1288178734,1,1,0
1731,101,1288187355,0,0,0
1735,106,1288224073,22,7,0
1737,459,1288241498,38,32,0
1739,8772,1288259154,881,154,8
1742,101,1288314952,0,0,0
1746,111,1288425967,8,0,0
1747,101,1288427844,1,2,0
1749,101,1288445345,2,0,0
1750,106,1288458315,17,3,0
1751,101,1288477914,0,0,0
1752,126,1288490208,1,0,0
1753,101,1288509815,0,0,0
1755,101,1288514527,0,0,0
1756,171,1288523919,10,16,1
1758,101,1288538927,1,0,0
1760,335,1288560068,7,8,0
1761,101,1288560433,3,0,0
1762,197,1288561093,18,2,0
1763,592,1288049299,212,19,0
1764,7461,1288604373,764,1264,8
1765,481,1288615952,29,213,1
1766,238,1288616505,36,60,0
1770,101,1288663194,1,0,0
1771,101,1288667566,0,1,0
1773,101,1288676815,1,0,0
1775,101,1288706660,0,0,0
1777,185,1288725492,11,0,0
1782,101,1288747832,1,5,0
1783,101,1288751873,4,0,0
1784,41,1288760662,2,0,0
1785,118,1288766618,23,6,0
1786,128,1288766823,20,5,0
1789,197,1288781282,4,0,0
1790,101,1288787453,0,0,0
1791,101,1288791662,1,0,0
1793,158,1288799748,18,8,0
1794,101,1288812366,9,5,0
1795,352,1280593562,40,5,1
1802,101,1288829068,0,0,0
1803,178,1288831804,2,5,0
1806,36,1288857397,1,1,0
1807,101,1288867976,1,0,0
1808,768,1288878816,287,3,0
1809,51,1288886254,20,0,0
1810,118,1288889717,5,3,0
1812,101,1288892501,2,1,0
1813,101,1288893907,0,0,0
1815,256,1288902012,25,12,0
1816,101,1288918027,0,0,0
1818,425,1288919300,54,18,1
1820,111,1288924871,8,7,0
1821,101,1288929143,0,2,0
1822,1,1288930770,0,0,0
1823,101,1288934333,2,0,0
1827,101,1288938757,1,0,0
1829,123,1288940800,34,7,0
1831,133,1288948181,72,4,0
1832,101,1288949153,0,4,0
1833,231,1288949363,45,8,0
1834,221,1288953995,34,32,0
1835,31,1288956455,4,1,0
1837,101,1288962989,1,0,0
1840,101,1288967703,2,0,0
1841,16,1288967761,5,0,0
1843,101,1288968062,0,0,0
1844,101,1288968145,1,0,0
1845,116,1288968270,0,0,0
1846,101,1288968298,1,0,0
1847,101,1288968690,0,0,0
1849,1,1288969045,0,0,0
1850,101,1288969256,3,0,0
1853,101,1288970035,7,0,0
1855,101,1288970404,2,0,0
1856,31,1288970825,4,0,0
1858,101,1288973997,0,0,0
1859,101,1288974816,1,0,0
1860,21,1288975677,12,6,0
1861,101,1288977791,2,1,0
1862,72,1288977810,22,3,0
1864,101,1288983337,0,0,0
1866,1,1288991188,0,0,0
1867,101,1288991590,0,0,0
1870,101,1289000549,1,1,0
1871,422,1289004905,34,36,0
1873,51,1289012868,14,0,0
1874,11,1289015031,0,0,0
1875,101,1289042583,0,0,0
1876,76,1289043868,3,33,0
1877,101,1289045024,0,2,0
1878,101,1289049349,1,0,0
1879,101,1289055157,0,0,0
1882,101,1289055998,1,0,0
1883,101,1289058261,1,0,0
1884,101,1289070057,0,0,0
1886,24,1289078071,5,0,0
1887,38,1289089201,31,7,0
1888,101,1289090286,0,0,0
1889,101,1289099694,0,0,0
1890,101,1289100334,0,0,0
1891,101,1289106201,0,0,0
1893,1077,1289108689,77,42,2
1894,269,1289125218,40,5,0
1895,101,1289128556,4,13,0
1896,61,1289131702,8,0,0
1898,101,1289158959,1,0,0
1901,126,1289186234,20,3,0
1902,101,1289186426,0,0,0
1903,101,1289186954,0,0,0
1904,101,1289196010,0,0,0
1906,101,1289198078,1,15,0
1907,101,1289198131,0,0,0
1908,101,1289201604,0,2,0
1909,6524,1289201696,681,150,6
1910,101,1289202328,0,0,0
1913,1175,1289213926,98,65,0
1915,103,1289218335,4,50,0
1916,376,1289219180,11,6,0
1917,101,1289224617,0,0,0
1918,101,1289228992,3,0,0
1922,148,1289248318,6,0,0
1924,101,1289262896,0,0,0
1926,101,1289278264,0,0,0
1929,133,1289287630,8,3,0
1931,101,1289294627,0,0,0
1934,4957,1289297727,578,329,11
1935,111,1289302239,6,35,0
1936,101,1289305284,1,0,0
1937,101,1289320043,0,0,0
1938,128,1289323863,7,5,0
1939,151,1289325457,33,11,0
1944,113,1289356030,6,3,0
1945,674,1289369187,191,7,0
1947,101,1289379731,0,0,0
1949,101,1289380796,1,0,0
1950,345,1289382983,73,7,0
1951,179,1289386353,17,6,0
1956,101,1289425653,1,0,0
1957,1,1289430995,2,0,0
1959,118,1289458232,8,1,0
1961,119,1289475575,6,0,0
1962,101,1289476486,1,0,0
1963,165,1289483136,40,5,0
1965,240,1289550111,20,26,0
1966,137,1289551196,14,0,0
1967,101,1289561043,3,0,0
1968,101,1289564260,0,0,0
1969,1,1289577960,0,0,0
1970,75,1289585170,16,20,0
1971,51,1289589509,6,0,0
1972,101,1289634055,0,0,0
1973,387,1289641177,74,18,0
1974,101,1289644526,1,0,0
1976,101,1289662024,2,0,0
1977,830,1289674142,124,111,0
1978,101,1289678030,3,0,0
1979,1588,1289702572,141,66,7
1983,101,1289726377,9,15,0
1985,101,1289737750,0,0,0
1987,101,1289743947,4,0,0
1990,101,1289779790,2,5,0
1991,668,1289809824,120,68,1
1992,106,1289811222,17,0,0
1993,101,1289816105,4,5,0
1994,164,1289818999,37,1,0
1996,101,1289831293,0,4,0
1997,133,1289832913,1,0,0
1999,101,1289833891,1,2,0
2000,1,1289848099,0,0,0
2002,121,1289858584,6,0,0
2003,101,1289860719,2,4,0
2006,101,1289867292,7,2,0
2008,101,1289877126,0,0,0
2010,101,1289891529,1,1,0
2011,101,1289891760,1,0,0
2013,101,1289896135,1,0,0
2015,101,1289897747,0,0,0
2017,101,1289904507,0,0,0
2018,101,1289912306,0,2,0
2019,99,1289914461,7,11,0
2020,565,1289915212,80,81,0
2023,88,1289920834,5,1,0
2024,1,1289926427,0,0,0
2025,72,1288117771,29,4,0
2028,286,1289951693,14,7,1
2030,41,1289960492,10,1,0
2031,101,1289967461,1,0,0
2032,101,1289974873,0,0,0
2034,101,1289992910,2,0,0
2036,301,1290000477,65,105,1
2038,103,1290002023,16,2,0
2039,103,1290002662,8,37,0
2040,790,1290008724,428,262,12
2041,101,1290028632,2,0,0
2043,206,1290048354,14,3,0
2044,258,1290055960,15,21,0
2046,268,1290067610,29,24,0
2048,101,1290081593,0,0,0
2050,160,1290084594,1,11,0
2051,101,1290086584,0,0,0
2052,141,1290091700,11,0,0
2054,101,1290102610,2,0,0
2056,101,1290110118,0,0,0
2059,101,1290113910,0,1,0
2060,123,1290114546,3,3,0
2063,185,1290141628,18,1,0
2066,101,1290156092,1,2,0
2067,315,1290157827,78,68,0
2068,101,1290175472,1,5,0
2071,151,1290214639,10,1,0
2072,98,1290231112,18,27,0
2073,756,1290260636,53,110,0
2074,1239,1290260896,124,2,0
2076,101,1290280754,0,1,0
2077,86,1290283951,11,15,0
2078,81,1290284209,19,1,0
2079,183,1290287307,6,4,0
2080,101,1290293044,1,0,0
2081,101,1290295772,1,0,0
2083,171,1290339874,51,3,0
2084,11,1290344791,3,0,0
2086,101,1290365298,4,0,0
2088,101,1290371252,2,0,0
2091,631,1290394975,67,10,0
2092,101,1290408911,2,0,0
2093,101,1290415424,1,0,0
2094,101,1290420097,3,0,0
2095,111,1290421083,5,0,0
2101,211,1290446142,14,3,0
2102,136,1290447856,2,1,0
2104,11,1290471146,0,0,0
2105,33,1290493004,2,3,0
2107,101,1290504385,1,0,0
2108,26,1290509493,6,0,0
2110,101,1290517968,31,1,0
2111,915,1290524345,44,71,7
2113,247,1290559588,27,17,0
2116,18088,1290563554,3899,3274,43
2117,83,1290563781,4,4,0
2119,101,1290567276,1,0,0
2121,101,1290567449,0,0,0
2122,101,1290574389,4,0,0
2126,4536,1290602566,798,642,5
2127,21,1290510652,3,2,0
2129,3375,1290614365,276,92,5
2131,108,1290648662,0,5,0
2132,128,1290653983,3,2,0
2134,111,1290669495,5,0,0
2135,101,1290674730,1,0,0
2137,39,1290676168,7,0,0
2139,101,1290690092,0,0,0
2141,130,1290703562,21,0,0
2142,101,1290709992,1,0,0
2143,101,1290711613,3,0,0
2144,471,1290712382,23,4,0
2145,101,1290713651,1,0,0
2146,51,1290721506,7,0,0
2147,133,1290732835,9,0,0
2148,450,1290739727,54,6,0
2149,120,1290744582,15,17,0
2150,1969,1290748557,196,62,0
2155,101,1290783604,1,0,0
2156,101,1285681049,2,6,0
2157,111,1290807977,5,0,0
2159,101,1290822339,2,6,0
2160,101,1290824810,11,0,0
2164,922,1290865609,185,65,1
2166,397,1290868061,21,4,0
2168,206,1290869419,23,1,0
2170,167,1290918934,14,2,0
2171,63,1290921138,7,2,0
2172,101,1290929059,2,0,0
2175,1,1290971512,0,0,0
2176,101,1290983928,0,0,0
2177,101,1290988803,0,4,0
2179,101,1290998323,5,1,0
2180,101,1291001814,0,0,0
2182,163,1291017608,10,6,0
2187,101,1291026136,2,0,0
2189,155,1291037775,10,2,0
2190,101,1291044215,1,0,0
2191,133,1291045643,6,2,0
2192,206,1291046454,12,1,0
2194,101,1291055944,0,0,0
2195,163,1291064204,36,79,0
2197,121,1291077166,3,1,0
2198,196,1291082342,8,3,0
2199,111,1291087561,15,3,0
2201,101,1291111380,3,0,0
2202,51,1291119765,8,0,0
2203,101,1291121589,1,0,0
2205,101,1291125386,2,55,0
2206,101,1291129706,0,0,0
2207,101,1291130953,0,0,0
2210,101,1291156373,2,2,0
2213,101,1291167197,0,0,0
2216,101,1291187305,1,0,0
2218,116,1291192673,15,4,0
2219,101,1291195726,0,1,0
2220,101,1291196973,1,0,0
2221,283,1291199103,22,2,0
2223,8,1291210547,58,0,0
2224,113,1291222009,10,0,0
2226,118,1291234364,13,10,0
2227,101,1291240955,7,3,0
2228,18,1291253014,4,0,0
2230,116,1291264978,8,4,0
2232,101,1291267020,0,0,0
2237,126,1291307161,4,1,0
2238,173,1291307818,13,1,0
2240,101,1291312207,1,0,0
2241,1,1291359860,3,0,0
2243,101,1291364157,1,0,0
2244,101,1291365181,2,2,0
2246,41,1291303453,5,2,0
2247,201,1291381401,23,0,0
2249,101,1291391267,0,0,0
2251,243,1291399682,29,6,0
2252,457,1291412706,34,83,1
2255,101,1291427476,2,1,0
2260,287,1291455341,7,60,0
2261,155,1291458718,9,4,0
2262,61,1291469314,5,21,0
2263,1,1291484573,0,0,0
2267,101,1291538730,5,0,0
2269,101,1291548264,2,5,0
2271,21,1291565809,2,0,0
2273,101,1291616707,1,2,0
2275,101,1291638375,0,0,0
2280,276,1291671296,14,1,0
2283,144,1291691854,20,0,0
2284,101,1291694353,1,3,0
2286,101,1291708111,0,1,0
2289,128,1291722207,7,16,0
2293,213,1291758025,8,4,0
2294,110,1291761800,18,8,0
2296,101,1291783227,0,0,0
2300,101,1291796561,1,0,0
2306,151,1291804320,6,1,0
2308,33,1291814338,2,3,0
2310,3016,1291830517,2342,220,2
2311,101,1291843247,0,0,0
2312,111,1291843646,39,9,0
2313,101,1291852070,1,4,0
2314,126,1291853869,8,39,0
2316,182,1291864103,16,2,0
2317,101,1291870887,1,0,0
2319,101,1291877454,0,0,0
2320,11,1291877683,3,0,0
2321,101,1291880227,0,1,0
2322,131,1291881342,39,48,0
2324,101,1291908869,0,0,0
2325,27,1291913675,14,3,0
2328,148,1291939457,14,44,0
2329,59,1291945952,79,0,0
2330,101,1291971545,0,3,0
2331,101,1291980646,4,0,0
2332,101,1291984297,3,0,0
2336,108,1292004529,3,3,0
2338,101,1292014536,0,3,0
2339,555,1292016991,62,6,1
2340,101,1292018001,0,0,0
2341,18,1292038309,8,0,0
2342,121,1292044529,4,0,0
2343,101,1292063075,0,10,0
2344,114,1292066294,9,2,0
2345,101,1292072491,3,0,0
2346,101,1292072650,0,0,0
2349,1,1292088868,1,0,0
2354,116,1292133368,2,0,0
2356,103,1292162565,2,5,0
2357,101,1292178156,0,0,0
2361,128,1292185269,3,0,0
2362,16,1292224948,3,0,0
2364,101,1292245467,1,4,0
2367,83,1292254766,19,0,0
2371,53,1292274998,4,0,0
2373,101,1292286316,0,8,0
2374,101,1292293123,0,0,0
2376,41,1292299176,8,0,0
2379,23,1292262345,6,1,0
2380,118,1292319086,3,1,0
2384,11,1292328117,3,0,0
2385,25,1292364024,0,0,0
2386,1,1292368641,0,0,0
2387,249,1292369064,22,4,0
2388,1,1292370832,5,0,0
2390,101,1292384245,0,0,0
2391,101,1292384999,0,0,0
2392,11860,1292387240,2359,883,7
2395,123,1292404003,3,0,0
2398,13,1292414146,2,0,0
2399,68,1292417557,8,0,0
2401,101,1292422889,3,1,0
2402,26,1292435990,0,1,0
2403,378,1292455580,29,5,0
2405,191,1292476488,13,12,0
2407,348,1292481437,28,2,0
2409,101,1292499432,0,0,0
2411,101,1292526444,0,0,0
2412,101,1292529517,0,0,0
2413,101,1292535686,0,0,0
2417,1,1292555451,0,0,0
2418,101,1292559428,2,38,0
2419,101,1292569691,0,0,0
2421,101,1292576305,0,0,0
2423,6,1292577573,2,0,0
2425,1230,1292578699,238,51,3
2426,190,1292583599,20,21,0
2431,101,1292589323,1,0,0
2433,101,1292606299,0,3,0
2434,121,1292618071,0,4,0
2436,103,1292644425,2,0,0
2437,101,1292653384,0,0,0
2439,101,1292657953,0,3,0
2440,138,1292669510,13,2,0
2443,138,1292680555,4,2,0
2451,140,1292788236,8,3,0
2453,101,1292809424,0,0,0
2454,81,1292827798,12,0,0
2455,101,1292830626,0,0,0
2456,376,1290100953,40,18,0
2460,101,1292856491,0,0,0
2461,101,1292860584,2,7,0
2467,101,1292896422,0,0,0
2469,101,1292903570,0,0,0
2470,128,1292908120,7,1,0
2472,91,1292923012,11,0,0
2473,73,1292855043,11,0,0
2476,101,1292941402,0,2,0
2477,101,1292942712,0,0,0
2479,191,1292971809,1,0,0
2483,101,1292989340,0,0,0
2485,2012,1293005513,216,458,17
2487,101,1293007583,0,0,0
2488,327,1293011018,49,14,1
2489,131,1293012776,23,1,0
2492,101,1293016150,1,0,0
2495,101,1293047433,2,1,0
2496,101,1293049583,2,1,0
2497,101,1293049985,0,0,0
2498,71,1293051670,4,0,0
2499,101,1293052865,0,0,0
2500,101,1293054729,1,0,0
2503,101,1293066608,0,0,0
2505,116,1293084438,1,0,0
2510,16,1293112897,1,0,0
2511,101,1293119551,15,6,0
2513,399,1293127584,63,68,0
2516,127,1293155001,14,0,0
2517,101,1293157708,2,1,0
2519,101,1293167401,0,0,0
2520,101,1293181034,2,0,0
2521,101,1293184125,1,0,0
2522,161,1293211521,2,38,0
2523,101,1293242206,1,1,0
2526,356,1293319287,54,2,0
2529,101,1293357893,0,0,0
2530,101,1293360849,1,2,0
2531,101,1293361373,1,0,0
2534,60,1293394333,6,2,0
2535,233,1293398458,31,1,0
2536,16,1293411613,6,1,0
2538,101,1293452546,0,0,0
2539,521,1293474922,18,1,0
2540,236,1293478619,32,2,0
2543,101,1293489646,1,2,0
2544,216,1293509653,22,3,0
2546,949,1293519322,77,17,3
2548,101,1293524811,1,0,0
2549,111,1293525126,6,0,0
2550,101,1293534608,1,3,0
2551,101,1293535141,2,2,0
2552,101,1293536771,1,0,0
2555,101,1293546513,0,0,0
2561,21,1293604030,1,1,0
2563,101,1293613762,0,1,0
2564,13,1293615859,3,0,0
2565,101,1293620606,2,0,0
2566,122,1293158128,24,7,0
2567,101,1293634216,2,0,0
2568,1,1293643085,0,0,0
2569,101,1293649457,3,1,0
2570,101,1293652372,1,0,0
2571,26,1293660190,5,0,0
2572,101,1293671736,0,0,0
2573,1,1293676136,1,0,0
2577,101,1293702101,0,1,0
2582,23,1293717322,2,0,0
2583,101,1293723704,0,0,0
2584,1,1293726172,0,0,0
2585,126,1293745187,11,2,0
2586,151,1293747723,4,1,0
2587,61,1293751109,5,0,0
2588,101,1293764045,1,0,0
2589,101,1293775913,2,2,0
2590,125,1293776589,5,2,0
2591,266,1293778399,6,0,0
2592,802,1293779680,323,9,20
2593,101,1293806865,0,0,0
2594,101,1293811031,3,2,0
2595,101,1293820864,4,8,0
2597,38,1293846216,0,1,0
2599,163,1293888273,10,7,0
2601,6,1293909143,0,0,0
2602,101,1293920677,0,0,0
2604,43,1293927761,2,2,0
2605,23,1293936249,2,3,0
2609,101,1293959282,0,0,0
2610,23,1293961437,2,4,0
2614,101,1293995427,0,0,0
2615,101,1294019519,1,0,0
2616,138,1294030792,22,11,0
2617,156,1293983991,18,0,1
2619,101,1294048347,1,0,0
2621,101,1294059828,0,2,0
2622,179,1294061206,13,24,0
2623,101,1294061808,1,0,0
2624,168,1294061814,10,4,0
2629,186,1294104541,16,0,0
2631,121,1294111147,3,1,0
2632,103,1294112283,0,0,0
2633,101,1294114737,11,4,0
2634,171,1294116838,61,0,0
2635,393,1294120546,75,38,1
2636,101,1294124791,6,3,0
2638,6,1294133807,0,0,0
2640,101,1294135338,0,0,0
2641,11,1294135731,0,0,0
2643,31,1294136387,3,0,0
2644,26,1294136772,22,0,0
2645,3561,1294138778,585,613,0
2649,153,1294177936,3,1,0
2650,16,1294179142,3,2,0
2651,101,1294182032,0,0,0
2652,179,1294191173,47,4,0
2653,101,1294195025,0,0,0
2654,18,1294206534,1,0,0
2656,101,1294211538,1,0,0
2658,523,1294222376,21,6,0
2659,75,1294225821,11,5,0
2660,485,1294231166,113,54,2
2661,101,1294234348,0,0,0
2662,101,1294235469,0,2,0
2664,115,1294262796,2,0,0
2665,279,1294272614,39,10,0
2667,141,1294292513,7,1,0
2669,6078,1294134186,776,1146,351
2670,101,1294297933,1,0,0
2671,101,1294299782,11,0,0
2672,101,1294300137,0,0,0
2676,691,1294313084,91,114,0
2680,16,1294341323,0,0,0
2681,101,1294343861,0,1,0
